view_id,view_name,publication_id,display_title,series,issue_number,story_or_arc,scope,ownership_status,cover_status,has_source_url,image_source_url,local_image_path,research_priority,notes
batman_400_499,Batman #400-499,VIEW-batman-460,Batman #460,Batman,460,Unmapped story,COMPLETE_RUN,Original,not_in_manifest,No,,,1 owned_missing_source,Owned; edition type is not recorded yet.
batman_400_499,Batman #400-499,VIEW-batman-461,Batman #461,Batman,461,Unmapped story,COMPLETE_RUN,Original,not_in_manifest,No,,,1 owned_missing_source,Owned; edition type is not recorded yet.
batman_400_499,Batman #400-499,VIEW-batman-462,Batman #462,Batman,462,Unmapped story,COMPLETE_RUN,Original,not_in_manifest,No,,,1 owned_missing_source,Owned; edition type is not recorded yet.
batman_400_499,Batman #400-499,VIEW-batman-464,Batman #464,Batman,464,Unmapped story,COMPLETE_RUN,Original,not_in_manifest,No,,,1 owned_missing_source,Owned; edition type is not recorded yet.
batman_400_499,Batman #400-499,VIEW-batman-466,Batman #466,Batman,466,Unmapped story,COMPLETE_RUN,Original,not_in_manifest,No,,,1 owned_missing_source,Owned; edition type is not recorded yet.
batman_400_499,Batman #400-499,VIEW-batman-467,Batman #467,Batman,467,Unmapped story,COMPLETE_RUN,Original,not_in_manifest,No,,,1 owned_missing_source,Owned; edition type is not recorded yet.
batman_400_499,Batman #400-499,VIEW-batman-468,Batman #468,Batman,468,Unmapped story,COMPLETE_RUN,Original,not_in_manifest,No,,,1 owned_missing_source,Owned; edition type is not recorded yet.
batman_400_499,Batman #400-499,VIEW-batman-469,Batman #469,Batman,469,Unmapped story,COMPLETE_RUN,Original,not_in_manifest,No,,,1 owned_missing_source,Owned; edition type is not recorded yet.
batman_400_499,Batman #400-499,VIEW-batman-470,Batman #470,Batman,470,Unmapped story,COMPLETE_RUN,Original,not_in_manifest,No,,,1 owned_missing_source,Owned; edition type is not recorded yet.
batman_400_499,Batman #400-499,VIEW-batman-471,Batman #471,Batman,471,Unmapped story,COMPLETE_RUN,Original,not_in_manifest,No,,,1 owned_missing_source,Owned; edition type is not recorded yet.
