focus_id,focus_name,source_file,reading_order,series,issue_number,display_name,role,priority,collecting_status,ownership_status,owned_in_sheet_count,matched_collection_rows,owned_original_issue_count,owned_facsimile_count,ordered_not_arrived_count,readable_copy_count,still_want_original,source_url,notes
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,037,Batman: Dark Victory,7,Batman: Dark Victory #7,sequel,required,collect,missing,0,,0,0,0,0,Yes,https://en.wikipedia.org/wiki/Batman%3A_Dark_Victory,Sequel series.
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,038,Batman: Dark Victory,8,Batman: Dark Victory #8,sequel,required,collect,missing,0,,0,0,0,0,Yes,https://en.wikipedia.org/wiki/Batman%3A_Dark_Victory,Sequel series.
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,039,Batman: Dark Victory,9,Batman: Dark Victory #9,sequel,required,collect,missing,0,,0,0,0,0,Yes,https://en.wikipedia.org/wiki/Batman%3A_Dark_Victory,Sequel series.
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,040,Batman: Dark Victory,10,Batman: Dark Victory #10,sequel,required,collect,missing,0,,0,0,0,0,Yes,https://en.wikipedia.org/wiki/Batman%3A_Dark_Victory,Sequel series.
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,041,Batman: Dark Victory,11,Batman: Dark Victory #11,sequel,required,collect,missing,0,,0,0,0,0,Yes,https://en.wikipedia.org/wiki/Batman%3A_Dark_Victory,Sequel series.
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,042,Batman: Dark Victory,12,Batman: Dark Victory #12,sequel,required,collect,missing,0,,0,0,0,0,Yes,https://en.wikipedia.org/wiki/Batman%3A_Dark_Victory,Sequel series.
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,043,Batman: Dark Victory,13,Batman: Dark Victory #13,sequel,required,collect,missing,0,,0,0,0,0,Yes,https://en.wikipedia.org/wiki/Batman%3A_Dark_Victory,Sequel series.
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,050,Catwoman: When In Rome,1,Catwoman: When In Rome #1,sequel,required,collect,owned_in_sheet,1,Batman row 512: Catwoman: When In Rome #01,0,0,0,0,Review,https://en.wikipedia.org/wiki/List_of_Batman_comics,Long Halloween / Dark Victory companion sequel.
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,051,Catwoman: When In Rome,2,Catwoman: When In Rome #2,sequel,required,collect,owned_in_sheet,1,Batman row 513: Catwoman: When In Rome #02,0,0,0,0,Review,https://en.wikipedia.org/wiki/List_of_Batman_comics,Long Halloween / Dark Victory companion sequel.
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,052,Catwoman: When In Rome,3,Catwoman: When In Rome #3,sequel,required,collect,owned_in_sheet,1,Batman row 514: Catwoman: When In Rome #03,0,0,0,0,Review,https://en.wikipedia.org/wiki/List_of_Batman_comics,Long Halloween / Dark Victory companion sequel.
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,053,Catwoman: When In Rome,4,Catwoman: When In Rome #4,sequel,required,collect,owned_in_sheet,1,Batman row 515: Catwoman: When In Rome #04,0,0,0,0,Review,https://en.wikipedia.org/wiki/List_of_Batman_comics,Long Halloween / Dark Victory companion sequel.
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,054,Catwoman: When In Rome,5,Catwoman: When In Rome #5,sequel,required,collect,owned_in_sheet,1,Batman row 516: Catwoman: When In Rome #05,0,0,0,0,Review,https://en.wikipedia.org/wiki/List_of_Batman_comics,Long Halloween / Dark Victory companion sequel.
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,055,Catwoman: When In Rome,6,Catwoman: When In Rome #6,sequel,required,collect,owned_in_sheet,1,Batman row 517: Catwoman: When In Rome #06,0,0,0,0,Review,https://en.wikipedia.org/wiki/List_of_Batman_comics,Long Halloween / Dark Victory companion sequel.
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,060,Batman: The Long Halloween Special,1,Batman: The Long Halloween Special #1,sequel,required,collect,missing,0,,0,0,0,0,Yes,https://en.wikipedia.org/wiki/Jeph_Loeb,2021 special / Nightmares.
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,070,Batman The Last Halloween,0,Batman The Last Halloween #0,sequel,required,collect,owned_in_sheet,1,Batman row 1: Batman The Last Halloween #00,0,0,0,0,Review,https://en.wikipedia.org/wiki/Batman%3A_The_Long_Halloween,The Last Halloween sequel.
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,071,Batman The Last Halloween,1,Batman The Last Halloween #1,sequel,required,collect,owned_in_sheet,1,Batman row 2: Batman The Last Halloween #01,0,0,0,0,Review,https://en.wikipedia.org/wiki/Batman%3A_The_Long_Halloween,The Last Halloween sequel.
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,072,Batman The Last Halloween,2,Batman The Last Halloween #2,sequel,required,collect,owned_in_sheet,1,Batman row 3: Batman The Last Halloween #02,0,0,0,0,Review,https://en.wikipedia.org/wiki/Batman%3A_The_Long_Halloween,The Last Halloween sequel.
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,073,Batman The Last Halloween,3,Batman The Last Halloween #3,sequel,required,collect,owned_in_sheet,1,Batman row 4: Batman The Last Halloween #03,0,0,0,0,Review,https://en.wikipedia.org/wiki/Batman%3A_The_Long_Halloween,The Last Halloween sequel.
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,074,Batman The Last Halloween,4,Batman The Last Halloween #4,sequel,required,collect,owned_in_sheet,1,Batman row 5: Batman The Last Halloween #04,0,0,0,0,Review,https://en.wikipedia.org/wiki/Batman%3A_The_Long_Halloween,The Last Halloween sequel.
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,075,Batman The Last Halloween,5,Batman The Last Halloween #5,sequel,required,collect,owned_in_sheet,1,Batman row 6: Batman The Last Halloween #05,0,0,0,0,Review,https://en.wikipedia.org/wiki/Batman%3A_The_Long_Halloween,The Last Halloween sequel.
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,076,Batman The Last Halloween,6,Batman The Last Halloween #6,sequel,required,collect,owned_in_sheet,1,Batman row 7: Batman The Last Halloween #06,0,0,0,0,Review,https://en.wikipedia.org/wiki/Batman%3A_The_Long_Halloween,The Last Halloween sequel.
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,077,Batman The Last Halloween,7,Batman The Last Halloween #7,sequel,required,collect,owned_in_sheet,1,Batman row 8: Batman The Last Halloween #07,0,0,0,0,Review,https://en.wikipedia.org/wiki/Batman%3A_The_Long_Halloween,The Last Halloween sequel.
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,078,Batman The Last Halloween,8,Batman The Last Halloween #8,sequel,required,collect,owned_in_sheet,1,Batman row 9: Batman The Last Halloween #08,0,0,0,0,Review,https://en.wikipedia.org/wiki/Batman%3A_The_Long_Halloween,The Last Halloween sequel.
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,079,Batman The Last Halloween,9,Batman The Last Halloween #9,sequel,required,collect,owned_in_sheet,1,Batman row 10: Batman The Last Halloween #09,0,0,0,0,Review,https://en.wikipedia.org/wiki/Batman%3A_The_Long_Halloween,The Last Halloween sequel.
long_halloween_family,Long Halloween Family,story_arc_checklists.csv,080,Batman The Last Halloween,10,Batman The Last Halloween #10,sequel,required,collect,owned_in_sheet,1,Batman row 11: Batman The Last Halloween #10,0,0,0,0,Review,https://en.wikipedia.org/wiki/Batman%3A_The_Long_Halloween,The Last Halloween sequel.
